ExerciseDays,BMIPercentile
0,1.169384923
2,98.70449633
5,53.75452172
1,99.72865527
7,36.20974188
5,73.70743646
3,93.89286956
7,79.41760222
2,80.83682069
7,47.49270385
4,94.42406928
2,78.85919128
7,9.19463971
5,69.5957294
0,42.06321618
0,98.59611658
3,48.86370739
7,34.47387616
3,98.0925937
0,40.29373995
0,97.45264335
1,61.12521977
0,22.22112875
7,71.04047181
0,97.10812506
7,83.57086706
4,33.83135098
3,97.32417296
0,80.2091906
0,70.21684634
2,84.67610222
1,62.18674919
0,86.31896631
3,73.05961868
0,69.86952348
3,32.92812842
4,12.85383669
1,74.60880949
7,32.67138795
7,91.45626301
2,98.97265088
0,41.98150796
2,80.06893476
6,93.70323473
5,59.46218097
6,37.95309013
5,92.20562076
0,45.23145513
1,78.01416162
4,35.75781836
4,87.87850996
3,96.60292401
2,97.46205604
2,56.95841633
7,53.24794021
6,82.31303268
7,74.10960037
0,55.37197011
5,87.68662103
0,62.75875953
7,43.63390292
7,57.61149421
5,43.94501206
7,89.72936724
4,13.9696424
2,31.84410473
0,67.24002801
5,13.16010488
1,71.64337995
0,55.7534678
7,17.15405869
5,57.52992298
0,29.36620695
1,57.23154694
5,57.07419468
0,52.12369341
1,79.67120611
1,89.39610072
3,57.38131801
1,50.92911636
7,67.48018081
4,89.34879347
0,25.70913017
1,35.49137813
0,98.75001419
2,95.56621853
6,28.42198352
5,52.67438769
7,6.813762243
7,88.08713036
7,58.96570164
7,99.03346054
2,78.81888198
3,82.92959778
1,99.63393555
3,10.90941439
1,70.33923046
0,94.7644682
7,82.5405866
1,94.15806083
3,38.01943648
4,86.35803709
1,41.76200357
5,75.67052072
2,99.71790133
4,54.01035189
2,69.13113635
5,58.167767
5,89.90649736
0,19.43625279
5,58.40828186
5,99.87592303
0,74.72220037
1,63.48927185
7,25.04857867
7,38.97746919
5,87.52960981
0,61.05151517
6,28.36149003
1,33.86369686
0,63.18671378
2,62.19393818
0,88.13215349
0,79.81648603
3,87.02647953
0,38.42613501
3,95.1822868
3,89.77527939
0,97.37935273
0,90.63878637
1,51.66244191
4,90.25187365
0,85.850767
5,3.317083177
4,85.61622775
1,33.66779009
0,90.42668627
0,76.16361312
4,68.36945909
6,85.44054833
0,74.23946269
5,88.54882586
7,27.90530303
7,98.09399692
7,67.61599886
5,3.494132149
4,88.99955787
0,99.20873256
7,92.66928372
0,64.22682777
1,35.07000003
7,68.21013236
0,94.87268291
4,26.28707365
3,96.92706419
0,91.7964296
7,61.78523973
1,51.32765319
0,96.32896727
2,79.94321014
1,27.29502022
3,99.16716938
2,39.55289509
2,99.12269805
3,73.50873326
5,60.51961267
6,90.19806803
2,61.65712192
1,94.62206272
7,87.35917274
6,96.07552631
2,95.8355588
0,2.175168917
3,6.655533385
7,29.96016595
3,27.97089061
0,45.84835334
0,82.19258456
0,62.69465422
2,26.06924461
0,57.565051
7,98.93356342
6,95.9022995
5,93.8867959
7,58.96570164
7,71.8600337
7,82.31303268
0,98.68186073
7,2.632932408
2,97.49494147
7,56.12875598
4,96.62103194
0,55.0222034
7,47.93952923
1,50.87045271
0,55.2253558
3,95.59492172
5,10.74991568
4,28.59746673
5,37.20642533
1,89.7600136
2,78.10688836
2,98.26218648
3,70.57774417
3,84.71523724
1,70.31917473
0,30.29781056
0,23.95145566
3,83.06926617
3,99.72444337
6,94.55168836
5,90.84423422
0,85.66452114
7,80.88250689
0,57.43695893
7,82.96524493
5,97.62057642
2,90.51954947
4,96.38418786
0,95.98466217
5,80.10329033
5,86.48349966
2,31.10573203
0,99.05225979
7,99.64742226
2,86.76286104
0,98.1460872
0,98.75115036
5,57.92472989
3,45.72376131
0,61.87699019
1,89.59808958
2,91.12573304
0,87.68018936
1,76.7529281
0,92.11841054
3,71.82594097
3,98.31705479
3,51.44659085
7,87.44951172
0,78.52962614
1,96.10989199
5,27.95943151
7,99.32690909
4,92.69214213
1,70.40604141
0,40.43646118
2,70.32729671
6,36.62675879
0,52.22408981
6,75.83754765
3,96.36348072
1,91.79155426
0,98.57111616
0,83.72166177
0,27.97089061
2,51.05664155
3,97.88877383
6,77.04936127
0,0.724566961
0,95.46208919
1,95.0514929
0,98.56692425
0,94.40512436
5,92.1853654
7,84.10727673
1,65.06251814
2,99.9134097
7,73.05961868
0,90.64350563
5,80.47634366
0,63.30381582
7,93.22750186
2,60.9709885
2,91.80411399
6,51.75407526
4,94.25583977
3,59.82968984
3,60.11766537
5,92.07828469
7,76.81101667
1,98.08497592
4,88.49147119
1,76.73558847
5,96.22983178
2,64.82966753
1,42.55781123
5,32.8547859
3,31.95457566
1,77.04936127
0,87.10946842
7,58.87622836
0,69.10074798
4,83.74313112
5,96.70053418
7,62.71457269
0,50.9578953
1,0.547917747
1,88.62004626
6,23.20778037
2,98.42558696
0,4.130907243
0,77.04936127
5,70.40604141
1,41.98150796
0,60.75926332
6,64.82354026
7,78.9594291
4,36.20974188
5,58.10402513
7,75.4557675
4,95.34570281
0,81.80727095
2,94.62482231
3,71.24184164
0,99.299729
4,13.40735768
6,72.66703407
7,87.26940456
7,25.12705458
5,81.20841596
7,59.60632436
2,17.33603611
5,96.55412822
1,51.86878089
7,76.13757745
3,19.43625279
2,40.35535561
7,98.13287674
4,97.55486968
3,70.84066228
0,30.29781056
5,38.07674169
5,94.79064882
0,72.35863492
2,97.02155615
0,36.20974188
2,61.15442362
0,86.71569586
1,92.62027788
7,61.12521977
5,97.90132413
7,78.81888198
3,70.8375548
3,90.64452032
0,25.56692339
5,89.46779081
7,32.79325237
0,78.00883755
3,83.06926617
2,88.37481573
5,83.35027142
3,47.52350758
7,89.36136023
2,93.73884735
2,98.06460833
7,99.24376583
2,62.0396385
6,95.23595706
0,66.5996364
5,61.12521977
1,64.26150224
2,83.93195549
7,36.51864466
5,40.72196729
7,79.30626093
7,99.46701582
5,76.82307269
5,82.19258456
0,51.50184448
0,98.18663857
7,74.34578782
0,62.34594798
1,79.21086246
1,80.06893476
3,71.88874208
1,47.66003889
0,41.00114576
3,78.71212761
2,88.43534523
0,51.80247465
5,90.63985419
1,95.43496389
4,46.18021898
0,99.14344131
7,36.17262129
5,40.5504485
0,55.76898634
0,8.92763896
3,99.4695108
1,11.48385318
2,69.72394584
0,90.20103751
0,70.4065741
5,62.8727162
0,62.35877188
0,51.50184448
1,95.18170789
2,98.83069962
5,96.91761075
2,66.62027906
0,83.57367457
6,90.96310485
1,71.3714958
0,99.33620353
0,90.08789852
0,68.13632888
3,93.13168881
6,53.96737126
1,95.9856148
1,68.25363425
3,65.52232649
7,80.88250689
2,21.39839945
2,89.3252867
5,1.467305445
6,95.80234046
1,90.17639273
4,63.79345154
5,76.13757745
7,92.88151042
6,38.29380716
0,75.7094979
2,86.85621487
1,58.90305846
3,25.09923397
3,34.21869952
2,45.77338203
0,92.68923451
2,61.04994431
4,40.43646118
2,99.02675217
0,21.293857
3,97.55514838
3,57.22512416
5,19.66638439
3,32.65896145
1,40.79455963
2,50.74874814
2,23.2287809
5,2.156739631
1,60.08886446
0,61.77258749
2,75.39423481
0,88.10799552
4,71.37819577
6,43.67278106
5,56.89389424
5,70.40604141
4,9.166422739
1,50.9578953
0,68.0682032
3,97.46011005
0,98.35118754
1,92.93539976
5,16.77923646
1,16.41178618
2,86.87757138
2,88.76340535
2,30.33526448
0,49.54884889
0,99.11612712
1,96.72530291
4,82.18267485
0,34.26346397
4,76.4894434
1,90.3259285
1,98.63342533
7,12.35928755
7,14.65283658
7,97.17383472
4,41.67982919
0,18.94191976
3,58.40828186
3,25.57495635
3,87.0393965
2,50.27447135
7,95.79080965
7,58.54997123
3,82.60338502
7,89.50532587
7,93.2851331
7,15.58185576
0,7.032419398
7,73.71563971
1,67.65550199
0,95.55270084
0,92.85720138
3,80.27293634
5,46.19583969
0,65.93660653
1,76.1728684
0,75.83754765
5,91.16514243
6,98.73640282
3,99.21816534
0,90.62652344
4,3.967517444
7,74.79862377
7,68.08272065
7,62.41050615
5,42.12549278
1,85.44636716
7,71.17867121
1,90.64452032
7,47.95897712
0,94.12362289
0,99.66244946
3,54.17779991
7,99.72525782
3,40.88568895
2,19.38451665
7,77.91420948
5,44.91365764
2,25.58313701
6,17.57936474
2,57.23154694
3,47.04819998
1,96.18913908
6,92.86925353
0,77.80336579
1,83.56723067
4,52.44652705
2,76.66545155
4,89.55002756
5,18.69230858
3,70.07852644
5,85.48936906
0,97.46539684
7,89.27573572
4,43.67494003
4,67.12399595
3,55.07332384
3,89.7600136
6,48.21839695
6,95.41758153
3,97.76428474
3,27.92771638
6,25.61355879
1,90.10083402
1,35.83341702
2,99.81257424
7,81.46368349
2,95.78110722
0,83.91905866
5,67.1343223
0,96.43759959
4,78.31747374
4,99.86609195
7,82.5405866
5,43.19239213
3,51.57061646
4,90.49868957
1,69.30983048
7,90.06979532
0,72.83796204
4,27.19555899
3,49.0050896
7,65.85064058
3,94.30345823
3,31.07256054
6,38.83045384
1,81.37544358
1,50.78272854
0,29.93458107
0,46.48345897
0,58.55681428
1,90.66773339
4,91.53513044
5,88.53323553
3,81.05074651
1,84.67610222
3,76.54830302
0,62.39033084
0,29.94956941
3,93.83224704
1,25.01115187
0,88.58354019
7,76.38362459
7,59.29891652
6,4.087600395
3,72.40807813
7,78.32242217
5,84.69244832
2,61.55910233
0,63.14078915
7,68.46914024
0,68.87086388
6,94.4575907
6,15.38208801
4,17.61737062
1,95.15545676
6,88.74763127
7,95.68377115
6,76.13913858
5,91.84623179
0,87.63003201
3,98.80605527
4,99.70792773
7,13.32950299
7,72.94059249
5,96.74778478
0,91.75202934
6,36.79918713
0,63.51825265
1,73.17599591
7,82.96083327
2,98.93254279
0,40.79455963
0,73.74850859
3,24.92124987
0,84.28101485
0,61.87259156
0,44.95264333
1,99.12390785
3,13.9696424
0,6.076679326
0,94.76146621
1,51.05664155
1,24.7571985
4,19.33318438
0,49.3682143
5,77.3798864
7,84.57523065
5,50.14851643
3,48.95054647
5,54.236927
7,57.23154694
7,67.72101249
1,64.61238292
6,77.80336579
1,68.26816807
6,97.99975667
1,99.19946963
7,95.90918335
4,97.27056855
0,61.05151517
7,72.22436715
0,25.66497134
6,89.41503623
7,54.38998582
5,54.04791735
0,98.16575788
4,73.02490789
0,68.57391364
3,30.85649979
4,93.30345341
0,74.41879277
1,53.50194471
0,8.684484664
3,23.81912584
3,83.09080929
0,7.402370058
3,63.18671378
0,83.25621967
3,86.68366062
0,71.91187626
5,98.4709169
3,92.98915736
7,92.43894051
5,49.0050896
1,17.21244391
0,72.47803563
6,79.93438595
4,87.32139369
3,65.99443629
0,98.93344125
0,49.0050896
6,97.91131841
0,95.0797674
7,1.711308661
1,50.9578953
0,23.20778037
1,82.53242125
7,26.04781219
1,95.0857953
5,94.42898259
7,51.80247465
7,83.90660452
0,92.41928342
0,98.82695609
7,69.91124718
0,98.41070272
1,41.49272193
7,93.79838032
7,98.95895127
1,36.8619196
0,99.59802359
1,51.77995186
5,93.41714885
3,22.1204249
6,97.91131841
0,98.75114001
0,74.65501612
7,69.82409651
7,4.217236339
1,98.19385553
1,74.54847047
4,71.97879286
7,74.82378525
0,98.14033408
0,99.5177041
5,44.91365764
3,49.28651193
5,93.79543511
2,92.76540444
0,67.50042545
4,71.24517665
0,23.52098729
4,12.07937576
1,88.13511723
3,78.84255534
2,83.03242619
0,98.49849827
3,69.91124718
0,55.2253558
0,99.04390691
0,93.6374265
6,31.381033
2,5.267409945
4,9.166422739
7,63.09966745
6,62.8727162
1,39.39239835
0,44.1459962
0,55.49638039
7,53.32509373
0,67.57774648
3,64.74907315
1,57.0210877
0,40.85216047
4,89.17048644
0,30.94360622
5,63.73246211
7,0.301800689
4,86.27089853
4,48.61492211
2,47.13837771
6,20.76860603
3,19.57305413
3,39.29837369
2,17.94022959
5,63.31177575
3,98.27574094
7,25.25035825
7,54.85375799
5,77.43728561
7,98.57848685
4,57.22512416
0,47.28464354
7,90.74566924
4,68.46914024
7,12.91992517
5,63.30381582
0,75.68396476
7,14.6583099
4,92.14403038
6,78.83713773
7,75.11573491
7,77.31131058
4,78.4900592
3,86.18255142
4,90.94375293
6,62.95970228
7,92.06807736
7,5.901753201
3,87.97784219
6,71.24184164
6,17.61737062
6,52.85458427
2,95.46907745
3,41.98150796
6,13.85179948
6,68.83869584
0,88.51068606
1,73.65945206
1,35.66865835
4,35.1066592
2,57.60270767
0,62.8727162
5,69.87171391
5,45.29329976
3,40.5504485
2,61.46573111
7,66.66766598
7,73.14913991
5,66.95017509
6,83.86652792
0,34.10784442
3,80.47617765
5,83.06018323
7,60.50842316
0,99.04493141
4,99.38690541
6,94.72887813
1,24.2039299
4,83.91905866
0,89.08557861
2,56.12875598
7,6.265661933
2,20.16159882
5,86.12409964
2,99.17766838
3,17.46290341
0,90.63414561
5,61.05151517
5,59.99694372
6,20.41671842
0,76.61594979
4,41.37528523
2,28.32935426
2,69.53245093
1,22.51813463
7,90.17712208
5,36.79918713
7,15.54898951
7,66.76021312
5,11.91054027
7,78.34687117
6,58.18521241
6,14.02708141
7,63.35195197
0,99.25064592
7,54.36795158
3,86.48349966
3,54.236927
3,68.13816439
3,26.68403934
0,57.28598215
5,81.10224079
2,89.23519997
1,15.53240804
3,81.69310864
7,18.46382222
2,23.20778037
2,53.20245682
7,98.44721105
0,43.36390952
3,87.18889527
2,99.20064253
4,37.94737315
5,98.44322633
3,48.98596485
1,88.43602065
7,87.32139369
0,73.30661232
1,76.14709716
6,21.67031209
0,34.10784442
7,12.10331267
6,90.37184496
4,42.79220671
0,47.28464354
4,95.10060458
2,94.52660879
4,5.08636174
0,94.99242997
2,87.31476374
5,80.06893476
3,97.45517979
0,70.67451976
4,77.88268248
2,71.88874208
0,23.65339914
0,83.06982867
2,88.46785749
1,24.69556334
0,51.08706269
2,86.8586048
5,40.79455963
7,51.32765319
6,88.53323553
1,36.41834536
5,65.04131108
5,68.0682032
5,45.29941242
1,66.66766598
1,32.35454194
3,25.58313701
7,97.84509237
2,55.43952605
5,98.65514685
3,74.85709219
6,50.34303343
0,15.1779208
7,23.65339914
2,40.69839771
1,98.52899359
0,34.59146656
1,88.95708645
2,47.22319469
5,93.26943276
7,94.03000955
1,79.30626093
3,86.68831688
0,87.02647953
3,44.95264333
3,52.03783328
0,54.81893823
4,38.84735987
3,43.63390292
0,59.72383084
5,62.48035985
0,43.63390292
4,74.34578782
1,78.13156862
1,71.65336161
0,25.42919289
0,50.92911636
0,46.66948125
3,40.72196729
2,32.35454194
0,96.61958946
1,41.76200357
2,99.54353781
1,96.98288299
2,92.18630697
5,63.80400179
0,99.32950158
2,58.07262747
6,50.41309274
0,97.92871792
3,95.05072248
0,68.36945909
5,76.12920997
4,48.48588362
3,92.75239448
5,57.7634963
3,75.41427172
7,75.23744118
2,96.3004316
0,96.22126431
1,96.2739447
4,40.07525181
2,57.76940034
2,20.76860603
6,87.58322745
7,45.1520129
2,59.75373678
4,95.04052672
3,5.086495135
5,25.70763057
4,19.47297454
6,98.39556937
5,91.62890905
7,64.22682777
0,97.04821528
1,24.74468341
0,75.7094979
7,98.6229184
1,71.88886111
7,97.96732504
7,71.50005362
3,76.13757745
7,72.27212496
3,76.44732558
3,38.13156894
7,90.25530239
0,69.88257682
7,64.26150224
5,98.64459528
5,28.54864874
0,72.16135334
0,71.40661886
5,90.52601655
3,71.41544094
7,45.29941242
6,73.82113136
0,87.76959561
5,52.41155379
2,61.64162643
2,67.48018081
0,74.22155378
4,70.07852644
7,50.87045271
1,93.55841952
7,79.19538136
0,98.88985673
3,98.1460872
7,84.84665926
7,97.62057642
7,24.19083228
7,92.61569365
2,37.96185911
0,36.8619196
5,55.7534678
3,83.27464083
1,9.585656187
5,70.84066228
7,71.40661886
0,88.31205805
0,44.29519256
7,59.02079621
0,84.61437224
1,66.72581086
2,16.94993769
1,25.70763057
0,89.59113592
0,76.1728684
0,98.64353547
4,72.60095123
5,59.20622433
6,27.63258692
7,78.52962614
6,51.7428672
7,95.9775916
0,99.75725428
6,94.79049664
0,23.10048656
4,97.91616983
0,17.93321779
6,62.27885472
6,52.96298965
3,57.52992298
0,52.08583923
0,91.74867665
5,44.87060316
7,95.74192503
0,48.78013478
0,87.85531315
5,37.18895874
5,52.85458427
7,91.45626301
0,78.82741877
2,41.98150796
4,97.40429537
0,9.166422739
7,83.86594073
0,99.69964941
7,94.22723364
7,79.36575134
5,61.12521977
7,58.87622836
3,60.88256096
0,41.76200357
7,99.45866117
3,56.12875598
3,89.23352868
3,33.25918052
0,99.57418334
7,46.1848097
5,68.33176627
5,97.26219433
6,51.77995186
6,98.31539033
5,27.10908769
7,23.65339914
7,91.91272625
0,37.41808551
4,96.08247322
0,97.53583218
0,74.23946269
0,50.87045271
4,66.72581086
5,62.47075585
7,82.85855127
0,97.45264335
7,19.81929446
7,97.697802
5,95.33664298
5,92.1853654
2,98.40324857
2,99.40020157
4,33.05049209
6,97.1084204
5,27.57233516
0,35.48539341
5,8.844227367
0,77.20364961
0,85.34776744
3,63.97414542
1,5.784497241
0,79.26538475
7,84.05862686
0,6.915720496
5,76.4894434
7,80.3927078
4,85.29469889
0,96.55412822
4,53.96737126
0,31.05604841
3,85.3639689
1,13.45885767
7,62.81069922
3,66.76021312
5,51.74396482
7,99.69353586
5,62.99923985
0,90.00861142
7,39.00910544
2,43.14984367
0,78.8652418
0,72.98083347
0,63.97414542
0,75.0530445
0,40.85216047
3,90.89468397
0,26.07044048
4,33.05049209
7,68.58082347
4,66.94864532
5,73.05961868
3,91.86658501
4,95.70235871
3,52.25342381
2,89.41877746
5,99.58606024
2,71.18192791
0,62.71201935
1,94.02094456
7,49.31286868
5,98.51277534
3,82.60338502
2,4.86964072
7,88.48320377
7,36.8619196
7,47.22319469
4,84.41178425
7,93.62257815
6,97.45319613
1,27.95943151
6,64.9623322
0,32.81098818
7,77.04936127
0,7.610620506
7,70.40604141
1,53.50194471
2,69.14575628
7,87.28304242
7,65.22758067
3,31.51531564
2,92.43894051
7,92.40387152
7,83.8443561
2,95.35210358
0,79.52427005
5,67.33594521
2,97.9696822
0,76.28817411
0,9.826057182
5,52.00817272
4,52.03783328
1,51.08706269
0,83.90660452
3,83.45551184
0,49.20619657
7,97.45319613
6,57.65945829
5,61.12521977
7,92.69214213
6,7.795843149
7,76.12248364
7,80.90775091
5,68.83070878
7,96.87222741
7,37.55228267
7,67.61531882
2,98.85282379
7,94.60980443
4,96.45674953
5,83.57086706
6,98.06886403
5,57.65945829
3,77.91537579
0,28.59746673
0,96.22862709
0,98.49849827
0,98.75128569
0,83.30380638
1,13.35510653
1,89.4936777
7,74.34578782
0,42.35560365
2,98.26889208
2,42.1484795
0,83.06926617
1,15.53240804
7,43.14984367
0,38.13969216
2,4.570735781
7,87.44951172
5,98.54688551
3,61.12521977
3,12.80506491
6,99.18115262
7,40.5504485
7,51.7428672
7,81.28606112
7,73.6816322
3,12.35928755
2,97.88467832
0,51.32765319
7,53.2684037
1,98.71467716
0,80.60917805
6,98.11330021
0,77.26466634
0,66.72581086
7,83.57086706
0,98.58464673
3,45.94823752
0,66.08825915
0,10.99453961
0,10.99453961
0,85.29469889
5,47.9840088
0,86.37201124
5,54.04791735
2,96.35496723
7,37.55228267
7,95.0351687
7,74.16259684
3,89.08334673
7,97.28977513
7,94.18563779
5,98.95528436
3,98.88586119
1,84.96007198
0,64.71334988
0,42.1484795
3,34.53400478
0,94.79064882
3,83.91905866
5,91.97158547
7,98.6366389
0,91.80020265
7,32.17782502
0,63.5095513
5,92.59985649
2,46.2734882
7,69.5988229
0,97.4004263
4,43.30369499
3,97.43758591
7,87.87854754
0,0.929557116
5,25.53707289
7,57.95910476
3,94.19883346
4,98.55640316
1,74.77496983
3,67.24002801
2,78.75181773
1,45.29329976
0,88.13215349
4,99.54352038
0,78.35309341
0,62.39033084
5,76.56454492
0,76.13913858
3,55.87295671
3,61.00492226
5,83.86594073
3,96.11741722
7,61.99475713
7,98.77391932
7,72.40258838
5,54.63077194
0,61.19590386
0,99.02108621
0,86.77254657
0,89.58309072
0,14.37822027
2,96.02667209
4,82.38806861
1,84.17926903
6,33.10249599
0,57.47968392
6,38.19455451
2,92.39337265
3,30.67625774
0,98.7537901
4,30.65152815
7,74.45590053
3,98.75061094
0,93.26857475
7,87.66542983
0,95.41000401
4,79.6996478
3,63.41242342
0,81.87688043
3,33.10249599
3,65.18294598
0,99.46070778
0,69.06164596
1,66.08178759
5,81.84947412
0,93.04210866
0,19.47297454
5,57.0210877
0,93.85224358
0,99.72291252
5,19.64382031
0,46.07997675
0,78.58439332
0,90.69075623
0,95.75709653
2,92.0123153
0,70.7433751
1,43.15546548
1,5.580176718
0,55.80107617
7,78.75181773
4,96.20990788
5,48.32468565
0,35.66865835
2,46.07997675
0,82.19258456
5,40.85194501
4,5.259849103
5,73.65945206
5,42.9070731
3,28.01092293
6,56.4762692
7,14.37822027
2,39.9715367
5,56.49333062
4,48.98596485
3,73.28808125
1,62.27885472
1,61.09642433
4,86.48966513
7,98.84349383
4,78.52329339
2,60.66321529
3,97.93367044
2,78.35309341
7,83.83640914
7,77.20364961
6,65.84221705
2,16.07384529
2,30.69589607
2,14.81753874
4,67.65550199
0,86.02675338
0,81.0700108
6,84.94714487
0,27.90530303
5,76.78280631
5,55.78984744
7,85.98757411
7,47.13837771
6,69.84285364
3,97.66610716
0,33.17546115
1,59.36187206
7,15.52806328
6,83.06926617
0,26.55639437
0,87.60504502
1,78.97182509
2,19.48598194
5,54.59226081
6,25.58698142
1,91.66386894
0,82.7028977
5,52.82514857
0,87.8987
3,13.38047079
7,48.8563915
1,68.46914024
7,98.57684626
3,99.22859968
1,42.79220671
7,43.71575113
0,95.95794077
6,61.00492226
7,93.87468769
1,75.41427172
6,61.88431836
7,2.76677126
4,10.79505704
5,26.68936925
0,31.37615111
0,3.539030746
6,37.86086693
1,74.80792049
5,66.72581086
5,44.35698162
5,69.23037829
7,98.10020721
3,85.37867038
0,98.76866042
3,70.1846005
3,74.42424318
5,40.5504485
6,94.51177834
5,1.626257173
1,74.35426883
0,98.8000269
7,92.46529889
2,62.32337542
7,57.45496513
6,68.02339104
1,61.11298954
0,9.60866394
0,82.19258456
3,88.28166178
0,28.36503577
0,32.67138795
0,97.10229155
2,34.21869952
5,38.55106588
1,94.1589128
5,77.26466634
0,85.27938216
1,99.35130299
2,96.18360059
2,68.13816439
3,98.00219755
2,94.7692501
2,31.69146229
2,40.07525181
5,70.94099756
3,90.70856779
2,73.97695278
0,94.56618555
7,21.67031209
2,54.30602685
2,95.26378979
1,56.52032716
0,65.88575167
0,80.83682069
2,68.28334828
1,93.94831623
0,89.9964869
0,29.94956941
5,94.37294768
0,19.95310743
4,63.10741439
1,25.66481149
6,91.89342822
0,88.01784697
0,99.07953216
3,27.48917336
1,79.44842029
3,51.28932037
5,95.21993357
0,96.43469449
1,41.41134339
2,62.20949468
1,92.84085921
4,95.77143702
2,38.60495566
0,94.76146621
0,98.42558696
1,59.75373678
7,97.697802
1,99.73612918
1,4.803568921
4,80.59668985
1,2.860725811
0,35.43738756
0,72.08322728
1,87.02647953
0,23.65339914
7,69.86952348
7,84.03120163
1,48.87334836
7,60.9709885
7,82.31303268
3,65.43337435
7,21.84739911
0,86.43676218
7,34.10784442
1,58.80316684
1,52.85458427
7,88.66598382
1,38.13156894
7,85.77710766
7,97.4359467
3,75.42161697
0,78.93934688
5,19.66638439
7,63.81111277
5,40.05564445
0,95.86350969
0,15.52368583
0,19.64801236
7,87.98815832
1,96.26277604
6,79.52653902
6,95.33664298
1,96.2428749
7,82.70481706
3,85.93465272
5,83.57367457
5,35.66865835
3,47.49270385
1,92.09238408
5,13.9696424
6,71.71622116
6,72.36220244
0,59.47628526
3,99.14561406
0,74.79862377
7,96.91216617
3,33.10249599
2,66.5318241
2,94.2759146
7,99.39755547
7,45.29941242
1,85.49144509
2,0.561728932
7,5.205666433
0,94.49838845
3,45.91878523
0,5.165849984
4,36.05467439
0,93.90236056
1,72.21362837
4,98.09588337
2,94.25583977
7,98.60730006
7,96.43490286
7,93.76273186
7,74.42424318
6,69.77678882
5,25.54426508
7,51.7428672
2,92.89279363
1,1.626257173
1,21.08701585
7,92.12085012
1,72.21362837
1,74.77496983
0,5.281255376
0,21.1789836
0,83.77982268
7,94.42088905
3,9.166422739
5,53.20245682
2,95.35140049
1,89.7600136
6,45.26162121
1,94.98144459
7,79.60759792
2,87.30612809
4,86.88318958
7,51.99882236
1,17.43750439
0,49.72255359
7,67.45640015
5,13.32950299
4,75.69056427
0,54.38998582
1,42.79220671
0,45.33714908
2,90.31507406
0,66.05293614
3,51.07051564
2,99.51501213
4,94.9236
0,90.73457158
2,5.086495135
3,92.83424307
0,46.60251916
0,57.95910476
3,23.81912584
3,72.36921722
1,69.5957294
1,99.29197622
3,82.37104942
0,76.72045861
3,97.11968904
0,83.77982268
0,91.84480724
2,98.30550734
0,4.623440432
6,47.36951916
2,13.25743495
2,99.16693778
0,10.71269185
0,96.39064078
0,98.35228845
7,78.97948646
4,36.18452036
5,81.97672505
5,71.86325702
0,33.10249599
4,95.15545676
3,38.13469566
3,90.98325619
3,88.95240548
7,96.94902892
4,89.95541728
0,25.09923397
0,33.66779009
1,23.52098729
5,77.7669271
0,14.95820722
5,87.83031144
0,96.47631529
0,95.63240476
4,8.872856689
7,48.66934789
0,81.7100925
5,94.18182268
0,60.64474404
7,19.43625279
3,98.81666886
7,84.0560604
0,74.74124853
4,81.55152509
0,35.68385606
1,77.65469287
2,21.293857
0,74.75823766
0,24.92124987
3,67.16680562
7,22.00897479
7,80.19448455
0,87.87850996
0,48.39929751
1,57.31734359
4,42.1484795
0,52.93975746
0,46.48345897
0,90.38448819
5,59.36187206
6,40.05564445
0,83.83716201
2,97.66555793
0,94.25583977
7,42.88471454
0,97.43758591
2,97.83486502
1,98.41070272
0,17.94022959
0,60.47945217
0,49.07165942
0,82.389679
0,62.21357175
3,9.166422739
5,27.97089061
0,79.16293108
0,98.20843328
1,3.484393708
6,47.13225379
1,95.71269842
0,15.52208415
5,86.48349966
7,46.34039738
4,34.52856862
5,90.31507406
4,30.29781056
6,42.54722762
0,92.38597328
6,71.98123934
2,94.08124471
4,45.23145513
0,35.75781836
5,57.00752646
6,60.75872902
7,18.1526953
5,83.35027142
5,53.96737126
7,67.95392435
7,89.22539268
1,99.2021726
0,85.48805015
5,62.8727162
5,65.01123559
0,33.86369686
4,63.85013973
5,87.87850996
0,93.85224358
0,23.65339914
0,74.34578782
4,93.5524051
6,63.68537415
5,11.91054027
2,96.87222741
1,64.22682777
7,31.69146229
6,3.194833318
6,8.872856689
7,73.74393215
0,12.85383669
7,70.11803045
2,25.58313701
7,45.71292164
1,94.36688785
0,85.72036702
0,78.81888198
5,90.01892993
0,30.75861295
4,45.16626978
5,41.00114576
0,80.10061405
0,71.88874208
1,90.05670299
1,35.68385606
3,93.33379186
0,77.80336579
0,98.88094761
3,94.98144459
0,70.79707863
0,68.0682032
0,85.43273275
1,74.60880949
7,3.163642944
5,98.85157068
7,77.69689813
5,35.20622619
5,50.27447135
0,92.72607031
0,81.55152509
7,95.2156624
4,78.49511179
0,91.45626301
3,92.31078436
0,83.09080929
1,92.94782331
0,97.01089676
1,81.05074651
3,50.83565947
1,80.57241076
4,11.24714098
5,55.35057859
4,94.74810497
7,65.22758067
2,12.85383669
5,98.39253409
3,31.37615111
0,87.2995446
3,19.98618238
7,95.58149175
0,10.90589105
2,48.05850021
0,24.03471904
5,85.24612213
5,90.31735531
2,67.33594521
0,38.18531901
1,95.29459206
4,73.05961868
2,97.68971482
7,60.67838341
4,80.50659742
3,78.69808838
2,87.65979453
3,91.45359134
5,84.19141188
7,70.8375548
0,69.86952348
0,24.00040538
6,51.74396482
6,75.82198411
